X,L,Section,End Condition,,Slope ,Deflection
3.505,5,0,SS,,-1.1345,0
3.51,5,0,SS,,-1.1314,0
3.515,5,0,SS,,-1.1283,0
3.52,5,0,SS,,-1.1253,0
3.525,5,0,SS,,-1.1222,0
3.53,5,0,SS,,-1.1191,0
3.535,5,0,SS,,-1.116,0
3.54,5,0,SS,,-1.1129,0
3.545,5,0,SS,,-1.1098,0
3.55,5,0,SS,,-1.1067,0
3.555,5,0,SS,,-1.1036,0
3.56,5,0,SS,,-1.1005,0
3.565,5,0,SS,,-1.0973,0
3.57,5,0,SS,,-1.0942,0
3.575,5,0,SS,,-1.091,0
3.58,5,0,SS,,-1.0879,0
3.585,5,0,SS,,-1.0847,0
3.59,5,0,SS,,-1.0816,0
3.595,5,0,SS,,-1.0784,0
3.6,5,0,SS,,-1.0752,0
3.605,5,0,SS,,-1.072,0
3.61,5,0,SS,,-1.0688,0
3.615,5,0,SS,,-1.0656,0
3.62,5,0,SS,,-1.0624,0
3.625,5,0,SS,,-1.0592,0
3.63,5,0,SS,,-1.056,0
3.635,5,0,SS,,-1.0527,0
3.64,5,0,SS,,-1.0495,0
3.645,5,0,SS,,-1.0462,0
3.65,5,0,SS,,-1.043,0
3.655,5,0,SS,,-1.0397,0
3.66,5,0,SS,,-1.0365,0
3.665,5,0,SS,,-1.0332,0
3.67,5,0,SS,,-1.0299,0
3.675,5,0,SS,,-1.0266,0
3.68,5,0,SS,,-1.0233,0
3.685,5,0,SS,,-1.02,0
3.69,5,0,SS,,-1.0167,0
3.695,5,0,SS,,-1.0134,0
3.7,5,0,SS,,-1.0101,0
3.705,5,0,SS,,-1.0068,0
3.71,5,0,SS,,-1.0034,0
3.715,5,0,SS,,-1.0001,0
3.72,5,0,SS,,-0.9968,0
3.725,5,0,SS,,-0.9934,0
3.73,5,0,SS,,-0.9901,0
3.735,5,0,SS,,-0.9867,0
3.74,5,0,SS,,-0.9833,0
3.745,5,0,SS,,-0.9799,0
3.75,5,0,SS,,-0.9766,0
3.755,5,0,SS,,-0.9732,0
3.76,5,0,SS,,-0.9698,0
3.765,5,0,SS,,-0.9664,0
3.77,5,0,SS,,-0.963,0
3.775,5,0,SS,,-0.9596,0
3.78,5,0,SS,,-0.9561,0
3.785,5,0,SS,,-0.9527,0
3.79,5,0,SS,,-0.9493,0
3.795,5,0,SS,,-0.9458,0
3.8,5,0,SS,,-0.9424,0
3.805,5,0,SS,,-0.939,0
3.81,5,0,SS,,-0.9355,0
3.815,5,0,SS,,-0.932,0
3.82,5,0,SS,,-0.9286,0
3.825,5,0,SS,,-0.9251,0
3.83,5,0,SS,,-0.9216,0
3.835,5,0,SS,,-0.9181,0
3.84,5,0,SS,,-0.9146,0
3.845,5,0,SS,,-0.9111,0
3.85,5,0,SS,,-0.9076,0
3.855,5,0,SS,,-0.9041,0
3.86,5,0,SS,,-0.9006,0
3.865,5,0,SS,,-0.8971,0
3.87,5,0,SS,,-0.8936,0
3.875,5,0,SS,,-0.89,0
3.88,5,0,SS,,-0.8865,0
3.885,5,0,SS,,-0.883,0
3.89,5,0,SS,,-0.8794,0
3.895,5,0,SS,,-0.8759,0
3.9,5,0,SS,,-0.8723,0
3.905,5,0,SS,,-0.8687,0
3.91,5,0,SS,,-0.8652,0
3.915,5,0,SS,,-0.8616,0
3.92,5,0,SS,,-0.858,0
3.925,5,0,SS,,-0.8544,0
3.93,5,0,SS,,-0.8508,0
3.935,5,0,SS,,-0.8472,0
3.94,5,0,SS,,-0.8436,0
3.945,5,0,SS,,-0.84,0
3.95,5,0,SS,,-0.8364,0
3.955,5,0,SS,,-0.8328,0
3.96,5,0,SS,,-0.8292,0
3.965,5,0,SS,,-0.8255,0
3.97,5,0,SS,,-0.8219,0
3.975,5,0,SS,,-0.8183,0
3.98,5,0,SS,,-0.8146,0
3.985,5,0,SS,,-0.811,0
3.99,5,0,SS,,-0.8073,0
3.995,5,0,SS,,-0.8037,0
4,5,0,SS,,-0.8,0
4.005,5,0,SS,,-0.7963,0
4.01,5,0,SS,,-0.7927,0
4.015,5,0,SS,,-0.789,0
4.02,5,0,SS,,-0.7853,0
4.025,5,0,SS,,-0.7816,0
4.03,5,0,SS,,-0.7779,0
4.035,5,0,SS,,-0.7742,0
4.04,5,0,SS,,-0.7705,0
4.045,5,0,SS,,-0.7668,0
4.05,5,0,SS,,-0.7631,0
4.055,5,0,SS,,-0.7594,0
4.06,5,0,SS,,-0.7556,0
4.065,5,0,SS,,-0.7519,0
4.07,5,0,SS,,-0.7482,0
4.075,5,0,SS,,-0.7445,0
4.08,5,0,SS,,-0.7407,0
4.085,5,0,SS,,-0.737,0
4.09,5,0,SS,,-0.7332,0
4.095,5,0,SS,,-0.7295,0
4.1,5,0,SS,,-0.7257,0
4.105,5,0,SS,,-0.7219,0
4.11,5,0,SS,,-0.7182,0
4.115,5,0,SS,,-0.7144,0
4.12,5,0,SS,,-0.7106,0
4.125,5,0,SS,,-0.7068,0
4.13,5,0,SS,,-0.703,0
4.135,5,0,SS,,-0.6993,0
4.14,5,0,SS,,-0.6955,0
4.145,5,0,SS,,-0.6917,0
4.15,5,0,SS,,-0.6879,0
4.155,5,0,SS,,-0.6841,0
4.16,5,0,SS,,-0.6802,0
4.165,5,0,SS,,-0.6764,0
4.17,5,0,SS,,-0.6726,0
4.175,5,0,SS,,-0.6688,0
4.18,5,0,SS,,-0.665,0
4.185,5,0,SS,,-0.6611,0
4.19,5,0,SS,,-0.6573,0
4.195,5,0,SS,,-0.6534,0
4.2,5,0,SS,,-0.6496,0
4.205,5,0,SS,,-0.6458,0
4.21,5,0,SS,,-0.6419,0
4.215,5,0,SS,,-0.638,0
4.22,5,0,SS,,-0.6342,0
4.225,5,0,SS,,-0.6303,0
4.23,5,0,SS,,-0.6264,0
4.235,5,0,SS,,-0.6226,0
4.24,5,0,SS,,-0.6187,0
4.245,5,0,SS,,-0.6148,0
4.25,5,0,SS,,-0.6109,0
4.255,5,0,SS,,-0.6071,0
4.26,5,0,SS,,-0.6032,0
4.265,5,0,SS,,-0.5993,0
4.27,5,0,SS,,-0.5954,0
4.275,5,0,SS,,-0.5915,0
4.28,5,0,SS,,-0.5876,0
4.285,5,0,SS,,-0.5836,0
4.29,5,0,SS,,-0.5797,0
4.295,5,0,SS,,-0.5758,0
4.3,5,0,SS,,-0.5719,0
4.305,5,0,SS,,-0.568,0
4.31,5,0,SS,,-0.564,0
4.315,5,0,SS,,-0.5601,0
4.32,5,0,SS,,-0.5562,0
4.325,5,0,SS,,-0.5522,0
4.33,5,0,SS,,-0.5483,0
4.335,5,0,SS,,-0.5444,0
4.34,5,0,SS,,-0.5404,0
4.345,5,0,SS,,-0.5365,0
4.35,5,0,SS,,-0.5325,0
4.355,5,0,SS,,-0.5286,0
4.36,5,0,SS,,-0.5246,0
4.365,5,0,SS,,-0.5206,0
4.37,5,0,SS,,-0.5167,0
4.375,5,0,SS,,-0.5127,0
4.38,5,0,SS,,-0.5087,0
4.385,5,0,SS,,-0.5047,0
4.39,5,0,SS,,-0.5008,0
4.395,5,0,SS,,-0.4968,0
4.4,5,0,SS,,-0.4928,0
4.405,5,0,SS,,-0.4888,0
4.41,5,0,SS,,-0.4848,0
4.415,5,0,SS,,-0.4808,0
4.42,5,0,SS,,-0.4768,0
4.425,5,0,SS,,-0.4728,0
4.43,5,0,SS,,-0.4688,0
4.435,5,0,SS,,-0.4648,0
4.44,5,0,SS,,-0.4608,0
4.445,5,0,SS,,-0.4568,0
4.45,5,0,SS,,-0.4528,0
4.455,5,0,SS,,-0.4488,0
4.46,5,0,SS,,-0.4448,0
4.465,5,0,SS,,-0.4407,0
4.47,5,0,SS,,-0.4367,0
4.475,5,0,SS,,-0.4327,0
4.48,5,0,SS,,-0.4286,0
4.485,5,0,SS,,-0.4246,0
4.49,5,0,SS,,-0.4206,0
4.495,5,0,SS,,-0.4165,0
4.5,5,0,SS,,-0.4125,0
4.505,5,0,SS,,-0.4085,0
4.51,5,0,SS,,-0.4044,0
4.515,5,0,SS,,-0.4004,0
4.52,5,0,SS,,-0.3963,0
4.525,5,0,SS,,-0.3923,0
4.53,5,0,SS,,-0.3882,0
4.535,5,0,SS,,-0.3841,0
4.54,5,0,SS,,-0.3801,0
4.545,5,0,SS,,-0.376,0
4.55,5,0,SS,,-0.372,0
4.555,5,0,SS,,-0.3679,0
4.56,5,0,SS,,-0.3638,0
4.565,5,0,SS,,-0.3598,0
4.57,5,0,SS,,-0.3557,0
4.575,5,0,SS,,-0.3516,0
4.58,5,0,SS,,-0.3475,0
4.585,5,0,SS,,-0.3435,0
4.59,5,0,SS,,-0.3394,0
4.595,5,0,SS,,-0.3353,0
4.6,5,0,SS,,-0.3312,0
4.605,5,0,SS,,-0.3271,0
4.61,5,0,SS,,-0.323,0
4.615,5,0,SS,,-0.3189,0
4.62,5,0,SS,,-0.3148,0
4.625,5,0,SS,,-0.3107,0
4.63,5,0,SS,,-0.3066,0
4.635,5,0,SS,,-0.3025,0
4.64,5,0,SS,,-0.2984,0
4.645,5,0,SS,,-0.2943,0
4.65,5,0,SS,,-0.2902,0
4.655,5,0,SS,,-0.2861,0
4.66,5,0,SS,,-0.282,0
4.665,5,0,SS,,-0.2779,0
4.67,5,0,SS,,-0.2738,0
4.675,5,0,SS,,-0.2697,0
4.68,5,0,SS,,-0.2656,0
4.685,5,0,SS,,-0.2615,0
4.69,5,0,SS,,-0.2573,0
4.695,5,0,SS,,-0.2532,0
4.7,5,0,SS,,-0.2491,0
4.705,5,0,SS,,-0.245,0
4.71,5,0,SS,,-0.2409,0
4.715,5,0,SS,,-0.2367,0
4.72,5,0,SS,,-0.2326,0
4.725,5,0,SS,,-0.2285,0
4.73,5,0,SS,,-0.2243,0
4.735,5,0,SS,,-0.2202,0
4.74,5,0,SS,,-0.2161,0
4.745,5,0,SS,,-0.2119,0
4.75,5,0,SS,,-0.2078,0
4.755,5,0,SS,,-0.2037,0
4.76,5,0,SS,,-0.1995,0
4.765,5,0,SS,,-0.1954,0
4.77,5,0,SS,,-0.1913,0
4.775,5,0,SS,,-0.1871,0
4.78,5,0,SS,,-0.183,0
4.785,5,0,SS,,-0.1788,0
4.79,5,0,SS,,-0.1747,0
4.795,5,0,SS,,-0.1705,0
4.8,5,0,SS,,-0.1664,0
4.805,5,0,SS,,-0.1623,0
4.81,5,0,SS,,-0.1581,0
4.815,5,0,SS,,-0.154,0
4.82,5,0,SS,,-0.1498,0
4.825,5,0,SS,,-0.1457,0
4.83,5,0,SS,,-0.1415,0
4.835,5,0,SS,,-0.1374,0
4.84,5,0,SS,,-0.1332,0
4.845,5,0,SS,,-0.129,0
4.85,5,0,SS,,-0.1249,0
4.855,5,0,SS,,-0.1207,0
4.86,5,0,SS,,-0.1166,0
4.865,5,0,SS,,-0.1124,0
4.87,5,0,SS,,-0.1083,0
4.875,5,0,SS,,-0.1041,0
4.88,5,0,SS,,-0.0999,0
4.885,5,0,SS,,-0.0958,0
4.89,5,0,SS,,-0.0916,0
4.895,5,0,SS,,-0.0875,0
4.9,5,0,SS,,-0.0833,0
4.905,5,0,SS,,-0.0791,0
4.91,5,0,SS,,-0.075,0
4.915,5,0,SS,,-0.0708,0
4.92,5,0,SS,,-0.0666,0
4.925,5,0,SS,,-0.0625,0
4.93,5,0,SS,,-0.0583,0
4.935,5,0,SS,,-0.0542,0
4.94,5,0,SS,,-0.05,0
4.945,5,0,SS,,-0.0458,0
4.95,5,0,SS,,-0.0417,0
4.955,5,0,SS,,-0.0375,0
4.96,5,0,SS,,-0.0333,0
4.965,5,0,SS,,-0.0292,0
4.97,5,0,SS,,-0.025,0
4.975,5,0,SS,,-0.0208,0
4.98,5,0,SS,,-0.0167,0
4.985,5,0,SS,,-0.0125,0
4.99,5,0,SS,,-0.0083,0
4.995,5,0,SS,,-0.0042,0
5,5,0,SS,,0,0
0,5,0.5,SS,,0,0
0.005,5,0.5,SS,,-0.006,-0.0036
0.01,5,0.5,SS,,-0.0119,-0.0071
0.015,5,0.5,SS,,-0.0179,-0.0107
0.02,5,0.5,SS,,-0.0238,-0.0142
0.025,5,0.5,SS,,-0.0298,-0.0178
0.03,5,0.5,SS,,-0.0358,-0.0214
0.035,5,0.5,SS,,-0.0417,-0.0249
0.04,5,0.5,SS,,-0.0477,-0.0285
0.045,5,0.5,SS,,-0.0536,-0.032
0.05,5,0.5,SS,,-0.0596,-0.0356
0.055,5,0.5,SS,,-0.0655,-0.0392
0.06,5,0.5,SS,,-0.0715,-0.0427
0.065,5,0.5,SS,,-0.0775,-0.0463
0.07,5,0.5,SS,,-0.0834,-0.0498
0.075,5,0.5,SS,,-0.0894,-0.0534
0.08,5,0.5,SS,,-0.0954,-0.0569
0.085,5,0.5,SS,,-0.1013,-0.0605
0.09,5,0.5,SS,,-0.1073,-0.064
0.095,5,0.5,SS,,-0.1132,-0.0676
0.1,5,0.5,SS,,-0.1192,-0.0711
0.105,5,0.5,SS,,-0.1252,-0.0746
0.11,5,0.5,SS,,-0.1311,-0.0782
0.115,5,0.5,SS,,-0.1371,-0.0817
0.12,5,0.5,SS,,-0.1431,-0.0852
0.125,5,0.5,SS,,-0.149,-0.0888
0.13,5,0.5,SS,,-0.155,-0.0923
0.135,5,0.5,SS,,-0.161,-0.0958
0.14,5,0.5,SS,,-0.1669,-0.0993
0.145,5,0.5,SS,,-0.1729,-0.1029
0.15,5,0.5,SS,,-0.1789,-0.1064
0.155,5,0.5,SS,,-0.1848,-0.1099
0.16,5,0.5,SS,,-0.1908,-0.1134
0.165,5,0.5,SS,,-0.1968,-0.1169
0.17,5,0.5,SS,,-0.2027,-0.1204
0.175,5,0.5,SS,,-0.2087,-0.1239
0.18,5,0.5,SS,,-0.2147,-0.1274
0.185,5,0.5,SS,,-0.2207,-0.1309
0.19,5,0.5,SS,,-0.2266,-0.1343
0.195,5,0.5,SS,,-0.2326,-0.1378
0.2,5,0.5,SS,,-0.2386,-0.1413
0.205,5,0.5,SS,,-0.2446,-0.1448
0.21,5,0.5,SS,,-0.2506,-0.1482
0.215,5,0.5,SS,,-0.2565,-0.1517
0.22,5,0.5,SS,,-0.2625,-0.1552
0.225,5,0.5,SS,,-0.2685,-0.1586
0.23,5,0.5,SS,,-0.2745,-0.162
0.235,5,0.5,SS,,-0.2805,-0.1655
0.24,5,0.5,SS,,-0.2865,-0.1689
0.245,5,0.5,SS,,-0.2924,-0.1724
0.25,5,0.5,SS,,-0.2984,-0.1758
0.255,5,0.5,SS,,-0.3044,-0.1792
0.26,5,0.5,SS,,-0.3104,-0.1826
0.265,5,0.5,SS,,-0.3164,-0.186
0.27,5,0.5,SS,,-0.3224,-0.1894
0.275,5,0.5,SS,,-0.3284,-0.1928
0.28,5,0.5,SS,,-0.3344,-0.1962
0.285,5,0.5,SS,,-0.3404,-0.1996
0.29,5,0.5,SS,,-0.3464,-0.203
0.295,5,0.5,SS,,-0.3524,-0.2063
0.3,5,0.5,SS,,-0.3584,-0.2097
0.305,5,0.5,SS,,-0.3644,-0.2131
0.31,5,0.5,SS,,-0.3704,-0.2164
0.315,5,0.5,SS,,-0.3764,-0.2197
0.32,5,0.5,SS,,-0.3824,-0.2231
0.325,5,0.5,SS,,-0.3884,-0.2264
0.33,5,0.5,SS,,-0.3944,-0.2297
0.335,5,0.5,SS,,-0.4005,-0.233
0.34,5,0.5,SS,,-0.4065,-0.2364
0.345,5,0.5,SS,,-0.4125,-0.2397
0.35,5,0.5,SS,,-0.4185,-0.2429
0.355,5,0.5,SS,,-0.4245,-0.2462
0.36,5,0.5,SS,,-0.4306,-0.2495
0.365,5,0.5,SS,,-0.4366,-0.2528
0.37,5,0.5,SS,,-0.4426,-0.256
0.375,5,0.5,SS,,-0.4486,-0.2593
0.38,5,0.5,SS,,-0.4547,-0.2625
0.385,5,0.5,SS,,-0.4607,-0.2658
0.39,5,0.5,SS,,-0.4667,-0.269
0.395,5,0.5,SS,,-0.4728,-0.2722
0.4,5,0.5,SS,,-0.4788,-0.2754
0.405,5,0.5,SS,,-0.4848,-0.2786
0.41,5,0.5,SS,,-0.4909,-0.2818
0.415,5,0.5,SS,,-0.4969,-0.285
0.42,5,0.5,SS,,-0.503,-0.2881
0.425,5,0.5,SS,,-0.509,-0.2913
0.43,5,0.5,SS,,-0.5151,-0.2944
0.435,5,0.5,SS,,-0.5211,-0.2976
0.44,5,0.5,SS,,-0.5272,-0.3007
0.445,5,0.5,SS,,-0.5332,-0.3038
0.45,5,0.5,SS,,-0.5393,-0.307
0.455,5,0.5,SS,,-0.5453,-0.3101
0.46,5,0.5,SS,,-0.5514,-0.3131
0.465,5,0.5,SS,,-0.5575,-0.3162
0.47,5,0.5,SS,,-0.5635,-0.3193
0.475,5,0.5,SS,,-0.5696,-0.3224
0.48,5,0.5,SS,,-0.5757,-0.3254
0.485,5,0.5,SS,,-0.5818,-0.3284
0.49,5,0.5,SS,,-0.5878,-0.3315
0.495,5,0.5,SS,,-0.5939,-0.3345
0.5,5,0.5,SS,,-0.6,-0.3375
0.505,5,0.5,SS,,-0.6061,-0.3405
0.51,5,0.5,SS,,-0.6121,-0.3435
0.515,5,0.5,SS,,-0.6181,-0.3464
0.52,5,0.5,SS,,-0.6242,-0.3494
0.525,5,0.5,SS,,-0.6301,-0.3524
0.53,5,0.5,SS,,-0.6361,-0.3553
0.535,5,0.5,SS,,-0.642,-0.3582
0.54,5,0.5,SS,,-0.6479,-0.3611
0.545,5,0.5,SS,,-0.6538,-0.364
0.55,5,0.5,SS,,-0.6597,-0.3669
0.555,5,0.5,SS,,-0.6656,-0.3698
0.56,5,0.5,SS,,-0.6714,-0.3727
0.565,5,0.5,SS,,-0.6772,-0.3756
0.57,5,0.5,SS,,-0.683,-0.3784
0.575,5,0.5,SS,,-0.6887,-0.3812
0.58,5,0.5,SS,,-0.6945,-0.3841
0.585,5,0.5,SS,,-0.7002,-0.3869
0.59,5,0.5,SS,,-0.7059,-0.3897
0.595,5,0.5,SS,,-0.7116,-0.3925
0.6,5,0.5,SS,,-0.7172,-0.3953
0.605,5,0.5,SS,,-0.7228,-0.398
0.61,5,0.5,SS,,-0.7284,-0.4008
0.615,5,0.5,SS,,-0.734,-0.4035
0.62,5,0.5,SS,,-0.7396,-0.4063
0.625,5,0.5,SS,,-0.7451,-0.409
0.63,5,0.5,SS,,-0.7506,-0.4117
0.635,5,0.5,SS,,-0.7561,-0.4144
0.64,5,0.5,SS,,-0.7616,-0.4171
0.645,5,0.5,SS,,-0.7671,-0.4198
0.65,5,0.5,SS,,-0.7725,-0.4225
0.655,5,0.5,SS,,-0.7779,-0.4252
0.66,5,0.5,SS,,-0.7833,-0.4278
0.665,5,0.5,SS,,-0.7886,-0.4304
0.67,5,0.5,SS,,-0.794,-0.4331
0.675,5,0.5,SS,,-0.7993,-0.4357
0.68,5,0.5,SS,,-0.8046,-0.4383
0.685,5,0.5,SS,,-0.8099,-0.4409
0.69,5,0.5,SS,,-0.8152,-0.4435
0.695,5,0.5,SS,,-0.8204,-0.4461
0.7,5,0.5,SS,,-0.8256,-0.4486
0.705,5,0.5,SS,,-0.8308,-0.4512
0.71,5,0.5,SS,,-0.836,-0.4537
0.715,5,0.5,SS,,-0.8411,-0.4563
0.72,5,0.5,SS,,-0.8462,-0.4588
0.725,5,0.5,SS,,-0.8513,-0.4613
0.73,5,0.5,SS,,-0.8564,-0.4638
0.735,5,0.5,SS,,-0.8615,-0.4663
0.74,5,0.5,SS,,-0.8665,-0.4688
0.745,5,0.5,SS,,-0.8716,-0.4712
0.75,5,0.5,SS,,-0.8766,-0.4737
0.755,5,0.5,SS,,-0.8815,-0.4761
0.76,5,0.5,SS,,-0.8865,-0.4786
0.765,5,0.5,SS,,-0.8914,-0.481
0.77,5,0.5,SS,,-0.8964,-0.4834
0.775,5,0.5,SS,,-0.9012,-0.4858
0.78,5,0.5,SS,,-0.9061,-0.4882
0.785,5,0.5,SS,,-0.911,-0.4906
0.79,5,0.5,SS,,-0.9158,-0.493
0.795,5,0.5,SS,,-0.9206,-0.4953
0.8,5,0.5,SS,,-0.9254,-0.4977
0.805,5,0.5,SS,,-0.9302,-0.5
0.81,5,0.5,SS,,-0.9349,-0.5024
0.815,5,0.5,SS,,-0.9396,-0.5047
0.82,5,0.5,SS,,-0.9443,-0.507
0.825,5,0.5,SS,,-0.949,-0.5093
0.83,5,0.5,SS,,-0.9537,-0.5116
0.835,5,0.5,SS,,-0.9583,-0.5139
0.84,5,0.5,SS,,-0.963,-0.5161
0.845,5,0.5,SS,,-0.9676,-0.5184
0.85,5,0.5,SS,,-0.9721,-0.5207
0.855,5,0.5,SS,,-0.9767,-0.5229
0.86,5,0.5,SS,,-0.9812,-0.5251
0.865,5,0.5,SS,,-0.9858,-0.5273
0.87,5,0.5,SS,,-0.9903,-0.5295
0.875,5,0.5,SS,,-0.9947,-0.5317
0.88,5,0.5,SS,,-0.9992,-0.5339
0.885,5,0.5,SS,,-1.0036,-0.5361
0.89,5,0.5,SS,,-1.008,-0.5383
0.895,5,0.5,SS,,-1.0124,-0.5404
0.9,5,0.5,SS,,-1.0168,-0.5426
0.905,5,0.5,SS,,-1.0212,-0.5447
0.91,5,0.5,SS,,-1.0255,-0.5468
0.915,5,0.5,SS,,-1.0298,-0.5489
0.92,5,0.5,SS,,-1.0341,-0.551
0.925,5,0.5,SS,,-1.0384,-0.5531
0.93,5,0.5,SS,,-1.0426,-0.5552
0.935,5,0.5,SS,,-1.0468,-0.5573
0.94,5,0.5,SS,,-1.0511,-0.5594
0.945,5,0.5,SS,,-1.0552,-0.5614
0.95,5,0.5,SS,,-1.0594,-0.5635
0.955,5,0.5,SS,,-1.0636,-0.5655
0.96,5,0.5,SS,,-1.0677,-0.5675
0.965,5,0.5,SS,,-1.0718,-0.5695
0.97,5,0.5,SS,,-1.0759,-0.5715
0.975,5,0.5,SS,,-1.08,-0.5735
0.98,5,0.5,SS,,-1.084,-0.5755
0.985,5,0.5,SS,,-1.088,-0.5775
0.99,5,0.5,SS,,-1.092,-0.5794
0.995,5,0.5,SS,,-1.096,-0.5814
1,5,0.5,SS,,-1.1,-0.5833
1.005,5,0.5,SS,,-1.1039,-0.5853
1.01,5,0.5,SS,,-1.1079,-0.5872
1.015,5,0.5,SS,,-1.1118,-0.5891
1.02,5,0.5,SS,,-1.1157,-0.591
1.025,5,0.5,SS,,-1.1195,-0.5929
1.03,5,0.5,SS,,-1.1234,-0.5948
1.035,5,0.5,SS,,-1.1272,-0.5967
1.04,5,0.5,SS,,-1.131,-0.5985
1.045,5,0.5,SS,,-1.1348,-0.6004
1.05,5,0.5,SS,,-1.1386,-0.6022
1.055,5,0.5,SS,,-1.1423,-0.604
1.06,5,0.5,SS,,-1.1461,-0.6059
1.065,5,0.5,SS,,-1.1498,-0.6077
1.07,5,0.5,SS,,-1.1535,-0.6095
1.075,5,0.5,SS,,-1.1571,-0.6113
1.08,5,0.5,SS,,-1.1608,-0.6131
1.085,5,0.5,SS,,-1.1644,-0.6148
1.09,5,0.5,SS,,-1.168,-0.6166
1.095,5,0.5,SS,,-1.1716,-0.6184
1.1,5,0.5,SS,,-1.1752,-0.6201
1.105,5,0.5,SS,,-1.1788,-0.6218
1.11,5,0.5,SS,,-1.1823,-0.6236
1.115,5,0.5,SS,,-1.1858,-0.6253
1.12,5,0.5,SS,,-1.1893,-0.627
1.125,5,0.5,SS,,-1.1928,-0.6287
1.13,5,0.5,SS,,-1.1962,-0.6304
1.135,5,0.5,SS,,-1.1997,-0.632
1.14,5,0.5,SS,,-1.2031,-0.6337
1.145,5,0.5,SS,,-1.2065,-0.6354
1.15,5,0.5,SS,,-1.2099,-0.637
1.155,5,0.5,SS,,-1.2132,-0.6387
1.16,5,0.5,SS,,-1.2166,-0.6403
1.165,5,0.5,SS,,-1.2199,-0.6419
1.17,5,0.5,SS,,-1.2232,-0.6435
1.175,5,0.5,SS,,-1.2265,-0.6451
1.18,5,0.5,SS,,-1.2297,-0.6467
1.185,5,0.5,SS,,-1.233,-0.6483
1.19,5,0.5,SS,,-1.2362,-0.6499
1.195,5,0.5,SS,,-1.2394,-0.6514
1.2,5,0.5,SS,,-1.2426,-0.653
1.205,5,0.5,SS,,-1.2458,-0.6545
1.21,5,0.5,SS,,-1.2489,-0.656
1.215,5,0.5,SS,,-1.252,-0.6576
1.22,5,0.5,SS,,-1.2552,-0.6591
1.225,5,0.5,SS,,-1.2583,-0.6606
1.23,5,0.5,SS,,-1.2613,-0.6621
1.235,5,0.5,SS,,-1.2644,-0.6636
1.24,5,0.5,SS,,-1.2674,-0.665
1.245,5,0.5,SS,,-1.2704,-0.6665
1.25,5,0.5,SS,,-1.2734,-0.668
1.255,5,0.5,SS,,-1.2764,-0.6694
1.26,5,0.5,SS,,-1.2794,-0.6709
1.265,5,0.5,SS,,-1.2823,-0.6723
1.27,5,0.5,SS,,-1.2852,-0.6737
1.275,5,0.5,SS,,-1.2882,-0.6751
1.28,5,0.5,SS,,-1.291,-0.6765
1.285,5,0.5,SS,,-1.2939,-0.6779
1.29,5,0.5,SS,,-1.2968,-0.6793
1.295,5,0.5,SS,,-1.2996,-0.6807
1.3,5,0.5,SS,,-1.3024,-0.682
1.305,5,0.5,SS,,-1.3052,-0.6834
1.31,5,0.5,SS,,-1.308,-0.6847
1.315,5,0.5,SS,,-1.3107,-0.6861
1.32,5,0.5,SS,,-1.3135,-0.6874
1.325,5,0.5,SS,,-1.3162,-0.6887
1.33,5,0.5,SS,,-1.3189,-0.69
1.335,5,0.5,SS,,-1.3216,-0.6913
1.34,5,0.5,SS,,-1.3242,-0.6926
1.345,5,0.5,SS,,-1.3269,-0.6939
1.35,5,0.5,SS,,-1.3295,-0.6952
1.355,5,0.5,SS,,-1.3321,-0.6964
1.36,5,0.5,SS,,-1.3347,-0.6977
1.365,5,0.5,SS,,-1.3373,-0.6989
1.37,5,0.5,SS,,-1.3398,-0.7002
1.375,5,0.5,SS,,-1.3424,-0.7014
1.38,5,0.5,SS,,-1.3449,-0.7026
1.385,5,0.5,SS,,-1.3474,-0.7038
1.39,5,0.5,SS,,-1.3499,-0.705
1.395,5,0.5,SS,,-1.3524,-0.7062
1.4,5,0.5,SS,,-1.3548,-0.7074
1.405,5,0.5,SS,,-1.3572,-0.7086
1.41,5,0.5,SS,,-1.3596,-0.7097
1.415,5,0.5,SS,,-1.362,-0.7109
1.42,5,0.5,SS,,-1.3644,-0.712
1.425,5,0.5,SS,,-1.3668,-0.7132
1.43,5,0.5,SS,,-1.3691,-0.7143
1.435,5,0.5,SS,,-1.3714,-0.7154
1.44,5,0.5,SS,,-1.3737,-0.7165
1.445,5,0.5,SS,,-1.376,-0.7176
1.45,5,0.5,SS,,-1.3783,-0.7187
1.455,5,0.5,SS,,-1.3805,-0.7198
1.46,5,0.5,SS,,-1.3828,-0.7209
1.465,5,0.5,SS,,-1.385,-0.722
1.47,5,0.5,SS,,-1.3872,-0.723
1.475,5,0.5,SS,,-1.3894,-0.7241
1.48,5,0.5,SS,,-1.3915,-0.7251
1.485,5,0.5,SS,,-1.3937,-0.7261
1.49,5,0.5,SS,,-1.3958,-0.7271
1.495,5,0.5,SS,,-1.3979,-0.7282
1.5,5,0.5,SS,,-1.4,-0.7292
1.505,5,0.5,SS,,-1.4021,-0.7302
1.51,5,0.5,SS,,-1.4041,-0.7311
1.515,5,0.5,SS,,-1.4062,-0.7321
1.52,5,0.5,SS,,-1.4082,-0.7331
1.525,5,0.5,SS,,-1.4102,-0.7341
1.53,5,0.5,SS,,-1.4122,-0.735
1.535,5,0.5,SS,,-1.4142,-0.736
1.54,5,0.5,SS,,-1.4161,-0.7369
1.545,5,0.5,SS,,-1.418,-0.7378
1.55,5,0.5,SS,,-1.42,-0.7387
